KO_ID,AdFeMg1,AdFeMg2,AdFeMg3,AdFeMg4,AdFeMg5,AdFeMg6,AdFeMg7,AdFeMg8,AdFeMg9,AdFeMg10,AdFeMg11,AdFeMg12,AdFeMg13,AdFeMg14,AdFeMg15,MaFeMg1,MaFeMg2,MaFeMg3,MaFeMg4,MaFeMg5,MaFeMg6,MaFeMg7,MaFeMg8,MaFeMg9,MaFeMg10,MaFeMg11,MaFeMg12,MaFeMg13,MaFeMg14,MaFeMg15,OaFeMg1,OaFeMg2,OaFeMg3,OaFeMg4,OaFeMg5,OaFeMg6,OaFeMg7,OaFeMg8,OaFeMg9,OaFeMg10,OaFeMg11,OaFeMg12,OaFeMg13,OaFeMg14,OaFeMg15
K07418,0,0,0,0,0,0,91.28112183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K07428,0,0,0,0,6.088888765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.093709132,0,0,0,0,0,0,0,12.03509543,0,0,0,0,0,0,0,0,0,0,0,0,0,17.79486004
K07431,0,0,0,0,10.06307365,0,27.05638042,0,0,1.760514451,0,4.296199033,0,0,0,0,0,0,0,0,0,0,1.691412755,0,0,0,0,0,0,0,0,0,0,0,2.28482896,0,1.663148866,0,0,0,0,0,0,0,0
K07442,261.3483547,416.4077515,494.8871678,429.8947697,355.0837298,333.1487652,161.1699423,264.4006709,229.7747187,143.6930982,492.6510922,444.8769023,546.8794271,299.6577755,237.4574637,324.5764719,372.3040494,398.4582259,216.5805825,126.5500513,1160.018498,680.9401764,382.510947,195.5049448,533.0141584,697.3160015,327.1518947,690.1801996,1275.287473,1325.071184,30.62741607,446.0426421,243.6357622,185.3046108,147.907708,167.8724937,289.0615631,894.2471248,181.7519856,405.2794807,363.0602069,113.6614724,327.9155193,572.1320738,976.918749
K07443,1404.03381,2652.932348,1544.236136,1295.526257,3585.662335,2302.802685,2278.447332,1559.407037,725.760569,1729.434766,1920.628907,3120.53419,2112.137504,1885.877502,2786.76894,2156.881679,1861.340868,1899.928834,2376.616566,1229.445498,1305.940781,2162.533868,2446.074686,1545.49547,1901.545232,1533.283624,1978.631519,1833.216653,1186.610344,1201.999459,923.6401129,2215.962754,1740.033257,1377.484461,733.5546446,1111.457888,957.6273648,1734.67548,1116.706813,2560.486164,2374.297707,1189.222139,1311.846753,2310.027704,2443.62181
K07444,5764.683087,6988.482103,6691.470513,6952.543884,6641.761813,7732.120664,6062.262025,7563.047696,6914.485575,4880.489048,6035.723547,6258.824158,6235.639902,6561.097436,6724.737158,5887.920966,7229.060502,7013.030406,6648.653334,6678.192767,6151.924887,6430.481258,7030.57473,6210.600057,6583.169386,6080.630093,6599.137696,6406.019945,7209.065429,5627.962091,8668.079809,7131.612211,7470.601632,7720.520705,7150.1434,8050.927981,7376.541435,6232.909519,8035.03772,6789.967009,7429.531571,7281.250961,6532.136088,7240.645926,7257.489596
K07445,187.0486551,277.5850865,338.3642649,200.1561003,175.669714,279.3891003,264.7594805,221.8771011,221.9883596,233.6494135,239.7079829,180.1506187,242.1447637,216.4161441,148.1046368,157.3569824,306.1142328,181.7359107,176.8713049,275.3530982,170.9462633,194.8143697,302.5299046,208.2621136,204.7652054,158.4721491,147.448917,161.8627003,207.6684138,165.2267738,191.9217043,342.2777386,309.7084947,171.6932913,268.7019557,250.3232564,204.7651577,168.8788153,258.0593117,363.098419,200.9636222,230.8752537,157.7299902,403.6862114,224.5468078
K07446,209.3778732,314.9367781,425.9259836,284.5301328,174.3637083,249.715718,77.25525136,166.2513954,198.1444395,82.63517889,243.2279899,332.9771917,312.3505434,277.2421004,126.8753838,197.9139801,151.5104816,161.8585681,109.9812998,138.3020632,81.59412906,415.3864931,159.1193998,94.8553441,210.8944705,117.1081945,253.6858949,237.7840493,108.8595065,188.2713122,11.58658379,332.167215,138.9567702,99.22902032,153.0804586,102.6561209,245.3885184,228.2125088,83.42559891,263.0825022,257.5564908,87.07377413,200.7816115,432.9491331,406.9499397
K07447,5997.069384,7147.379824,5852.19586,6796.311072,6995.167013,7167.466354,6288.813886,7860.621903,6573.05402,6412.692737,6364.814618,6847.85248,6438.631408,6566.463073,7017.082946,6008.920151,6830.073127,6694.770191,7248.267237,6494.540182,7709.906966,6236.591456,7303.272416,6810.792038,6765.856384,6730.933771,6823.438274,6302.205064,7037.769583,6242.330664,7486.010618,7012.358429,6625.26586,7587.691807,6613.375318,6947.85456,6708.905454,6953.179517,6752.96654,6609.060412,7330.335907,6935.759792,6552.625994,6755.725994,6679.410016
K07448,1346.421127,2599.254153,1574.777895,1492.723201,2344.885481,1453.889981,1734.378209,2375.074924,1095.641859,1558.715374,1844.183094,1679.544006,1975.14957,1255.873524,1748.361406,2449.779786,2362.39444,2558.341704,2025.960434,1371.587662,3447.615593,2749.758296,2119.810971,2059.566572,2241.078834,2648.640183,2447.507078,1973.266528,2095.433993,2098.528714,3010.272182,2333.774342,1340.806333,3619.692349,1725.497903,1890.007729,1577.954715,1983.151909,1821.959331,1745.594149,2214.13106,2198.657388,2985.963461,1535.010828,1858.066415
K07451,1544.910918,2778.197225,2393.431139,1994.473932,3022.077629,2439.456222,1890.63533,2102.894365,1845.78085,1542.50508,1674.093239,2228.56681,1840.502581,1928.095923,2150.603427,2030.701909,2254.028715,1605.712423,1848.0622,1716.324385,1231.832302,1858.182989,2024.207679,1748.919572,1671.654606,1742.8813,1905.778595,1747.429742,1654.401682,1944.173468,1139.962976,3689.627752,2519.594976,1351.609226,1797.02147,1491.754523,1862.077603,1544.997925,1795.538147,2487.905727,1929.634218,1820.414286,1528.123816,2807.501852,2341.474724
K07452,2058.644302,1498.056451,1828.629478,1961.128867,925.911115,1702.500146,1383.096776,1916.428951,1366.200391,2358.373726,1661.574665,1769.235744,1751.084337,1961.661749,2018.159249,2204.19403,1739.797259,2020.544386,1496.088421,1817.762545,1632.770564,2103.233285,1863.380424,2098.519004,1773.15777,2059.630097,1470.390066,1531.752898,1413.377147,1903.485815,1189.480684,1414.789952,1735.872508,1480.824112,1704.2531,1834.371927,1880.116771,1572.471271,1580.939589,1770.786831,1771.553521,2268.927568,2148.063325,1756.561556,1634.79482
K07453,11.76258007,3.047810574,2.657804183,2.930207521,0,0,0,0,0,0,5.981884677,0,0,5.868043701,0,0,9.130100262,2.76450588,0,5.302966491,3.418089113,0,2.615425279,0,0,0,0,7.890558887,3.472548918,0,0,2.500116564,0,2.915619796,9.783754779,2.871391095,5.143441863,0,0,19.50633083,0,4.066827252,0,12.10705879,2.842234589
K07454,443.6988276,234.934535,192.7487174,154.6822423,150.7275831,293.4370464,165.5494724,442.4576895,339.924568,782.4442046,285.4386855,365.3012552,270.6122094,670.9338158,279.6959891,400.552314,416.3086186,477.5373489,398.0067533,612.8022913,133.6709726,144.8918572,254.0002381,575.1661902,241.0152878,271.5709218,350.7268545,276.8783802,178.0374623,295.8921727,622.2641265,54.04049478,581.7525118,452.8239126,489.3997612,355.3525494,600.8140121,346.3096777,238.515518,328.2014043,212.0872606,250.8393857,264.8541571,364.7868611,219.9025942
K07455,518.7121298,588.0512741,762.8394862,970.9407895,662.7788376,838.1493455,657.5209313,705.0142154,755.1848749,1179.840622,584.9084624,813.9632315,801.175253,428.337255,578.0951068,821.805478,604.8716389,480.6688947,695.723929,535.8293465,358.8717256,651.5896237,494.3817663,898.7551837,619.8899014,410.7693163,409.2363647,488.6055515,399.3649384,430.9813746,784.6369431,1194.81882,497.5665108,652.0785327,630.9235293,574.662473,471.5498106,533.003443,569.7699048,460.5737781,370.1376148,437.1363665,626.3724596,762.5715517,434.0585745
K07456,9905.527672,11126.3224,10901.33736,12165.05859,8818.981893,11294.212,8054.449732,11729.16523,10128.84346,8509.103659,9238.815738,9830.866376,9612.102622,10865.30295,10518.16494,9322.015837,11311.4312,11248.02146,10522.64012,11394.86872,9611.258563,10600.26665,11205.61711,10216.50712,10229.58403,9836.49956,10850.71067,10016.75546,10620.53296,9087.333422,13120.50292,9567.947254,11139.56073,11237.48897,11325.16963,12150.89989,10810.0626,9806.853335,12037.0908,10302.90664,11485.83336,11449.08514,10719.03663,10754.05365,11142.73342
K07457,50.45625253,529.8558463,65.42066589,51.20385521,185.6786226,46.44794651,20.26195305,551.6167615,0,19.8075905,62.35783333,18.36890705,81.29468607,23.51098956,71.65299944,83.52839747,194.4126912,219.5393104,309.7496641,1.313578856,1842.881286,9.251499188,255.1232519,54.80069047,65.28297209,446.9623341,290.3293069,108.9905296,551.9698044,174.727492,294.9783355,552.8054432,7.124544554,701.039407,142.3133372,146.9743898,23.69236358,76.19769786,212.0203961,29.45465245,167.5869923,64.48446305,369.6629003,11.68415597,36.60633159
K07458,1935.544881,2114.69766,1991.038493,1724.0105,889.9700658,1822.225309,1400.868134,2040.018239,2741.89462,2832.897123,2608.47079,1620.204362,1870.857467,2653.057689,1637.729547,1532.285827,1826.540086,1776.412774,2142.201243,2042.373462,1864.356309,2015.848028,1777.944602,1897.581348,1442.153505,1748.966508,2222.03438,1546.857357,1607.082095,1389.50123,1746.22715,1387.348645,1729.047335,1248.817331,2252.954057,1967.414223,2437.225818,1706.589906,1711.058513,2552.174422,1779.446023,2026.985671,1592.182477,2590.574218,2064.77602
K07459,879.6344186,403.8735959,433.8516968,313.1891468,201.763657,321.3400339,284.6441251,231.1059316,186.0236621,600.0621052,295.0187399,479.0103328,407.2340809,306.2082149,365.5074602,520.9514514,319.5994331,481.4702226,354.8484664,563.9741783,360.9211918,544.5517261,430.6457792,581.7158103,360.8184395,479.455346,356.5940839,442.4133987,368.2549697,376.0158741,430.9623783,186.2798232,270.4302776,285.4950668,454.4856676,255.9035197,369.8953917,296.8177412,253.0977802,548.4170825,385.5308551,295.870451,365.5122956,345.409858,352.1246971
K07460,5885.376753,5747.71034,5716.997472,6464.033083,6260.107878,6191.321363,5677.286334,5025.436832,5368.486122,4737.656069,6062.057545,6099.032936,5503.426895,6464.170192,5606.42187,5140.500578,5661.123929,5466.249975,5808.013,5570.83026,4721.171952,5218.274648,5827.981098,5439.854267,5996.627849,5241.227162,5796.827108,6072.435633,6131.30477,5872.855951,5103.152882,4459.034044,5821.812281,4025.174349,5719.684376,5548.624755,5933.060384,5896.165943,5412.558871,5752.805401,6435.235431,5591.49955,4676.093117,5950.703703,5922.40003
K07461,3065.112211,3360.891954,3017.985288,2762.831397,2298.288644,2578.603239,2334.830641,2961.140661,2427.142616,2529.985041,3446.285046,2354.918639,2505.450545,3295.860055,2931.063433,3939.575748,3227.482778,3791.195039,3316.104857,2851.437013,4391.585305,4201.01758,3527.625584,3546.70334,3371.589968,3830.43244,3205.70846,3568.41476,3080.440038,3099.271021,3287.396363,3250.680791,2577.309646,3637.567921,2958.944274,3343.604871,2221.939181,3386.058198,3412.865262,2791.713103,3298.581083,2796.310118,3402.63248,3053.1477,2906.42688
K07462,7669.576797,7116.536297,7518.893758,8614.317662,5907.180721,7849.706002,6088.019082,7997.198295,7954.119493,7916.264363,6709.60577,6324.772773,7209.396272,7025.3761,7582.279812,8785.354329,8735.096335,8653.449309,8657.533233,8485.118175,7569.332106,8655.223111,8957.646754,8434.447637,9599.720951,9285.592977,8549.893214,8567.576928,8210.153199,8103.779658,9298.230636,6480.299826,8497.096002,8590.486488,8230.761999,8798.668398,8137.286737,9320.593039,8972.590193,7877.483885,9377.73553,8566.929659,8879.933768,7993.314679,8671.409978
K07463,654.6733941,968.9609794,1497.827774,1063.407157,547.3330761,674.3718442,212.5264071,695.857956,622.523686,266.3752638,718.1845772,1076.075546,1239.793207,896.2514945,466.0574529,595.23274,673.3897415,553.6062758,364.8492252,253.5117848,318.4673725,1394.256297,602.4881117,366.7806252,681.0079956,457.7237384,833.0285142,675.7387098,461.4281409,630.6203451,16.46083016,1284.46371,503.1005384,374.6855191,289.4596533,310.8221918,780.8549861,682.6212093,331.366832,1029.311865,769.3989585,299.6849061,543.7527559,1429.936053,1710.835812
K07464,1887.403639,1483.192939,2105.055072,3132.730701,1908.362076,1752.861433,1011.118633,1541.652542,2269.775882,1295.843096,1783.778247,2277.889498,1447.921064,1835.316022,1309.980829,1499.621808,1282.848625,1312.858505,1143.343402,1491.559467,1067.539522,1471.846463,1466.805151,1176.582581,1293.808775,1228.26349,1091.284041,1246.149014,1114.587454,1120.41874,1519.65334,2236.707581,1418.060243,1162.238293,1512.063039,1670.559123,1884.279031,1169.442671,1747.312071,1604.669466,1508.313422,1510.732243,1440.003352,2363.565317,1841.042721
K07465,25.54556713,145.7442234,40.33078585,46.4079335,169.1963813,118.8841251,90.12820242,3.479363319,9.549546108,63.25855956,131.1629682,71.04674083,302.8522411,8.435129335,58.55453269,146.7866309,88.35161613,140.0542151,65.22936793,4.885341565,689.6658802,139.5069122,146.1022176,43.21713515,269.325099,312.2992827,74.18780674,391.5827735,850.6163594,916.2413649,8.678253557,82.24930274,61.65924678,13.47384607,11.84171699,35.86982728,9.803043189,386.6673012,60.9331574,11.33962881,78.70560271,56.83998079,79.55144035,130.3640379,335.3191592
K07466,211.3142052,307.2716828,450.229796,353.7242305,158.0391596,244.0332423,86.19182494,206.1063129,205.2135368,113.3783864,264.7274121,371.023727,398.8163127,294.3071706,155.9061057,212.7954813,215.9078208,210.9904716,128.8160519,93.53673447,102.8883778,451.075012,209.892909,125.9349391,220.8227439,142.121998,238.8167315,219.2942862,153.7674715,219.3273397,9.103633491,359.9556477,178.4502433,128.7256692,93.39967295,110.7281836,267.6714918,226.7627669,107.1214645,347.1628898,237.4769551,106.7752393,186.8596912,467.9945141,547.3439419
K07467,179.5963539,935.4323842,99.32280653,577.9864637,352.7427062,66.89470022,144.3055058,1559.899912,106.6646903,325.4720327,415.1115789,255.9009707,526.9656114,67.31640406,320.2706575,127.481637,584.3202447,447.1511725,656.9828424,113.1904014,2914.601648,157.2618124,332.7748379,169.9088459,166.7152899,656.177418,883.7709744,88.65124147,973.9264962,348.6113221,1532.942688,597.2448343,41.21328748,1754.351834,298.0504824,621.0071084,96.94917605,283.8393413,629.1936226,50.10813807,596.2519107,241.0807864,814.5515348,83.59214612,81.92916116
K07469,645.6144321,534.8621117,1555.00085,667.518036,355.8044632,714.615958,601.5859638,576.2358003,713.2901825,439.0501619,727.719708,469.6846105,865.8633843,623.7908834,461.6612857,511.834361,533.1251764,635.8002849,518.0329253,678.3198639,669.9221334,686.2266409,569.6785062,683.9429507,602.3597285,635.6992626,566.4965965,613.5668101,840.1047184,632.2681281,681.5006352,992.5408697,949.2669783,450.5940329,976.0127883,944.6628191,758.3915957,456.8675783,1114.255969,888.7680807,623.0155885,682.3416255,1039.792628,1195.414559,857.6823005
K07470,175.4128947,114.8244914,75.15732123,36.79795491,56.18061901,39.63518497,131.3492887,55.06265433,10.00707493,268.72784,67.60920821,135.8410587,157.2316114,25.79209906,89.65420411,215.8084175,41.6059135,159.1480405,44.12098195,108.3799417,37.20152803,25.58149759,13.29816914,234.414473,39.08298493,77.13731007,34.72266107,62.75746836,34.72154982,80.63252948,4.828032467,14.1285657,4.576262229,54.92214034,19.96568563,25.24153102,12.99718293,38.82747291,31.12450983,241.490824,23.89855113,16.59832983,84.20951799,30.2858121,89.2329464
K07471,169.6441672,154.1301764,71.31499422,33.41528576,120.0380928,80.65367423,70.16173184,80.64676481,26.72697031,328.7022634,126.399824,202.7619152,165.8814427,33.45878334,145.6648792,283.2418264,81.83065017,154.2231917,94.81732085,118.0798794,69.55068283,93.89676308,85.46878192,323.9317813,31.56533254,82.09161557,50.0951109,111.15396,105.234074,58.61916939,10.31579608,3.354193651,19.55570443,56.71876522,37.91964585,28.89225822,31.05233224,68.65536808,48.89857226,284.2177211,57.94866684,19.70264134,101.9313764,51.08688802,164.7065509
K07473,3140.780905,5318.643629,4604.370073,4688.218275,6749.078839,5887.9448,5926.706172,5116.434459,4597.92454,3694.662835,5726.443482,5223.775509,4327.116312,5348.732965,5032.487686,2976.614388,4558.518898,4395.744742,4297.084601,4949.679452,3954.139582,4252.238596,4851.54559,4678.609262,4020.736681,3690.309497,4813.74834,3008.905423,4529.565873,3606.049545,5880.573089,6609.46477,4920.094927,6164.885911,5017.746287,4365.084412,5205.172117,3494.00549,4689.44557,4160.490718,3770.816491,5264.402679,4061.827395,5796.215685,4453.886182
K07474,731.3553642,842.7270608,804.099529,967.830638,551.0795303,561.0959093,556.4675008,1066.056411,248.1900214,521.2234022,674.3384103,857.2925646,885.4433575,427.2503988,613.0174971,870.0704272,544.2267062,405.6019326,740.6114069,340.1632284,670.5494539,440.3793216,543.811922,707.8483259,623.3899001,750.1890728,778.9630492,724.9565112,845.4950172,506.6496936,411.3117156,1448.442135,432.3189584,672.7814024,526.8159111,490.0687176,314.1906981,698.7635608,484.6884846,422.9014497,593.8000488,541.9005209,691.083,547.4677166,607.4615249
K07475,0,0,0,0,0,0,0,0,0,0,0,0,0,9.398815759,0,4.905780249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.64502021,0,0,0,0,0
K07478,7384.104433,10073.44763,8431.039397,8332.08554,8526.420339,9145.854306,7105.592433,11392.13857,8998.397662,7889.72804,7389.654134,7970.550039,7853.460064,7750.039685,8601.596556,7789.319918,9481.923962,8684.058071,9467.790879,8787.880402,13559.34297,8162.399022,9516.058877,8207.710685,8806.975729,9176.003347,9405.363366,8765.137376,10705.26841,8416.852126,11035.01251,9426.635285,8638.070345,11425.23886,8803.572387,9782.961864,8535.668119,9012.818999,10215.33177,8453.715124,9859.119478,8525.006894,9181.402785,8452.428885,8943.31024
K07479,122.8247311,140.0308991,80.87947756,59.44597799,81.24125064,75.32874933,99.85448687,62.76858007,18.90094561,396.1493807,110.648342,219.9962472,147.5520015,45.51786385,106.4953253,227.0752869,59.01777517,156.7062449,73.64802944,102.8365325,36.82471697,75.50529289,40.57521648,236.1745575,33.20015837,116.5467944,49.38467948,87.88600396,44.89372635,67.03960257,9.175929109,22.37673389,28.99142185,46.97208467,37.94583345,34.26632467,27.56399939,30.6398614,34.79633208,248.9273414,25.95454329,31.54599703,103.1129014,49.98612082,96.66738194
K07480,6905.620897,7916.101478,3167.344329,2010.903774,2881.618384,3053.338194,2814.9649,2950.227888,1060.001045,16519.95781,4033.534116,7387.191927,9647.303709,1894.397389,6241.965417,16434.12376,5234.775482,13964.58826,6138.231319,8632.424845,3422.658876,5922.226737,4393.208185,18443.02365,3113.647718,7084.317107,3583.393648,6753.708882,4812.447386,5092.389108,430.296143,1662.748189,1159.380306,2924.287691,1856.35818,2819.76115,2864.462089,4346.057421,2335.440907,33336.98146,2886.974484,2062.508335,7470.665343,2437.083625,8752.153323
K07481,3983.510881,3744.527188,4036.618384,3826.432805,2667.225741,4596.002804,4423.831233,4262.777998,4091.629721,3272.419464,3055.681355,4192.681424,3319.20531,5122.482866,3494.49254,4648.310831,4283.989586,4174.27883,3656.384153,5728.94124,2471.806203,2883.047232,3864.517731,5271.468517,3050.660055,3264.670122,2819.956949,4049.777762,3475.583778,2570.346559,2430.182567,3680.777266,3672.527593,3656.468094,5145.490727,3706.165894,6313.60249,2681.80863,3746.993776,4610.882687,3494.206706,4864.015424,2964.742161,4607.734314,4069.465016
