KO_ID,AdSa1,AdSa2,AdSa3,AdSa4,AdSa5,AdSa6,AdSa7,AdSa8,AdSa9,AdSa10,AdSa11,AdSa12,AdSa13,AdSa14,AdSa15,MaSa1,MaSa2,MaSa3,MaSa4,MaSa5,MaSa6,MaSa7,MaSa8,MaSa9,MaSa10,MaSa11,MaSa12,MaSa13,MaSa14,MaSa15,OaSa1,OaSa2,OaSa3,OaSa4,OaSa5,OaSa6,OaSa7,OaSa8,OaSa9,OaSa10,OaSa11,OaSa12,OaSa13,OaSa14,OaSa15
K14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.92538244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995290351,0,0,0,0,0,0
K14554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14572822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14558,0,0,0,0,0,0,0,0,0,0,5.77019649,5.706216343,0,0,0,0,0,0,0,0,17.10670176,46.13090301,0,0,7.214283868,0,0,0,24.2077507,0,7.245021844,6.425230185,63.12259748,11.46845182,0,6.261223036,10.47766258,0,0,0,0,14.27328771,0,5.413384125,0
K14561,1.889008292,0,8.857467829,0,0,0,0,0,1.478811022,0,2.396098542,2.181788602,0,2.260200923,0,2.473599508,4.108199847,0,2.184866054,11.23166377,0,0,0,2.76575461,0,7.328716863,2.130623211,0,24.00742734,13.49450173,24.71651716,18.97222326,0,76.70141739,0,3.448978791,0,3.126635466,2.406085423,78.21257926,0,0,15.30382718,0,0
K14564,0,0,2.960543377,5.934790119,1.930856399,0,0,0,0,0,4.483961669,2.647466587,0,1.167884975,0,8.94706205,4.245556073,0,4.295009465,16.27560823,0,0,0,8.574679945,0,3.786874975,6.720105827,1.203448972,11.60078029,21.8006708,25.10543766,12.87002151,3.343902882,67.23234977,9.760934424,5.701179037,2.902632016,4.530752963,0,98.87722151,0,3.673857612,24.49598125,0,0
K14570,0,0,0,0,11.7639214,0,0,7.58199022,0,0,0,0,21.15100802,14.2308947,0,0,0,0,6.878282022,0,0,0,29.1548899,0,0,0,0,14.66424858,0,0,0,0,0,0,0,0,0,0,0,0,8.937897854,0,0,0,0
K14571,0,0,0,0,0,0,4.73125741,0,0,0,0,9.158124995,0,18.97452626,0,0,0,7.38498585,4.585521348,11.78631383,20.59140026,6.190828218,0,0,0,0,0,0,0,0,5.813906418,0,0,0,59.46939677,0,0,32.81037217,5.049808912,0,23.83439428,0,0,0,0
K14573,0,0,4.830645551,12.45891125,3.921307132,0,0,10.10932029,0,0,21.33883985,0,56.40268806,4.743631566,9.864314746,0,0,3.829251922,0,11.78631383,13.72760018,0,0,17.41401051,0,0,0,4.888082861,29.28838974,0,0,5.156048914,50.65393625,20.81311626,19.82313226,0,4.204000417,16.59090517,0,0,0,5.83499183,0,0,10.05204391
K14574,0,0,11.98411215,1.431449377,0,0,0,0,0,0,3.60944206,0,0,1.635038965,0,7.15764964,4.457833877,1.319869812,7.902707004,8.125033366,0,0,4.466281005,4.001517308,0,9.277843689,6.165207589,0,37.56261789,13.99895045,53.87285137,11.44816499,0,43.04329576,6.832654097,9.424117325,1.449038442,7.784550956,5.221717301,134.1064541,0,1.315976881,24.64770924,1.497319013,0
K14578,0,14.15639607,2.43832585,12.81488014,3.025008359,6.331531704,10.94948144,3.899309256,18.88560796,0,5.385516724,28.25935713,0,21.95623753,4.979130301,0,0,60.92958419,28.03473879,18.01464897,5.294931497,14.14881141,14.99394338,0,3.303737472,5.821877882,54.16163676,3.700324408,0,0,13.20354448,43.38102676,26.05059579,32.11166509,0,58.06747968,19.21604249,0,3.822752541,4.874985504,13.78989955,2.94528159,2.921286248,26.308035,69.78990487
K14587,0,6.325198245,0,0,0,0,0,0,0,0,12.03147353,0,0,0,0,0,0,0,0,0,0,0,0,0,7.521274671,0,0,0,0,0,5.009855531,0,14.54953488,0,0,8.659138241,0,0,0,16.64755688,0,3.289942202,0,0,0
K14591,2.867244729,5.308648527,3.54713351,0,0,0,0,0,0,0,4.178418148,5.138757021,0,0,0,3.754570682,6.194993132,2.912612954,0,19.01229421,0,4.477295408,0,6.297030585,0,0,3.568531486,0,15.74819434,21.84873138,50.39966704,17.02001366,28.94756324,127.8794706,14.89091278,3.633745512,3.040393159,2.372892987,3.652093946,109.9449339,0,8.569246007,12.25273186,1.570848072,11.15363776
K14623,1689.156707,1319.844239,2292.119964,1671.77431,771.2504851,687.0324025,496.3680738,553.8147894,414.4456226,740.0309165,1683.170342,1050.610504,955.1011109,750.8963535,896.6060093,1582.697765,1249.108404,747.8807744,1514.009595,1408.003089,1226.829385,1054.636306,1053.44332,700.4165615,1400.736159,1211.778884,1289.008345,816.400196,1792.703948,1994.419561,2018.057331,1495.311458,887.797454,2076.184822,1210.094113,982.7179601,1323.489312,1219.755394,1322.985715,3062.173524,1183.011593,2117.295054,2589.567362,816.1143963,1176.818274
K14645,17.36258012,14.19604176,7.341727314,27.19833835,65.16245531,150.5559798,199.8223231,122.5910414,53.86058035,41.18385328,22.02593618,86.60251725,77.93364117,96.59495735,6.89130767,41.49310471,149.1071931,225.4530675,55.8464284,176.8219942,76.89443731,337.8319695,205.9158449,184.907433,26.08397805,33.19289842,69.17413759,168.5257561,130.2682063,101.3363075,97.22521655,115.5083361,504.3848081,84.84760286,20.55463692,131.2281733,33.41981997,190.935714,54.61374478,96.72716828,202.7980741,68.26428518,57.70436679,397.3484618,827.9793255
K14649,0,4.017355642,0,9.091637938,0,4.49196506,0,5.532803674,0,0,0,15.03665117,77.17259684,0,7.064982183,5.682593464,0,0,0,12.90123541,15.02615695,0,14.18345995,12.70752118,0,8.418120722,4.894674944,5.350469077,64.11782618,0,0,16.93134981,110.8910496,7.593974853,43.39658683,5.499722937,9.203352265,0,5.527493539,28.1958621,13.04449957,4.17911577,8.290136649,0,5.501456465
K14650,0,4.044684592,0,0,0,0,5.214038779,5.570441794,1.710189617,0,0,7.569470659,23.30927415,0,3.556521643,8.581875844,0,0,2.526715845,0,11.34628178,13.64509077,0,0,2.404761289,0,7.391958079,5.386866826,24.2077507,0,3.203581088,8.523264531,18.60756842,11.46845182,43.69180171,0,0,0,2.782547768,3.548458836,3.283309416,0,0,0,0
K14652,7659.375694,7984.357725,6221.13872,6838.086262,7005.659474,6452.065993,7108.569826,6755.446951,8050.529562,6919.008864,6883.537016,6571.043473,7992.08379,7701.499335,7608.106517,6736.001142,7180.735326,6159.969956,7985.839067,6667.669868,8183.551502,8775.874157,6774.155882,6345.257326,7623.947073,7116.837948,7284.374564,6973.324109,4335.225977,5572.951311,5819.33859,7418.371592,5171.252294,7515.053673,6489.422864,6482.572499,8205.876959,7545.600469,8418.684037,5445.558546,7272.890354,7712.755682,6518.285463,6980.114898,7605.660501
K14654,0,2.519358623,1.084848365,2.963793865,0,0,0,0,0,0,4.087153324,8.442561166,0,1.628110834,0,2.113125208,1.47964825,5.08253832,6.295376766,10.1934498,0,2.12481816,0,3.984561726,0,1.319790113,6.199933778,0,10.05237105,51.59979588,28.9947992,3.609484477,10.36103241,34.0622129,6.803702173,10.75716733,0,0,6.932788507,147.6267892,0,6.847600094,26.69993211,0,0
K14656,0,0,0,0,2.146120795,0,0,0,0,0,1.910402892,2.506108529,0,0,0,0,6.983939741,0,2.509643441,3.225308853,0,0,3.545864987,3.176880295,0,0,0,0,0,15.87718801,16.21608493,2.821891635,0,30.22401992,10.84914671,32.66835424,2.300838066,10.77421681,0,66.83463609,0,4.17911577,8.689291377,0,0
K14660,9.544739121,0,0,7.552677922,26.67266351,8.52329054,25.63079464,3.733476563,0,13.58154809,2.945204458,0,10.15248385,7.789377983,13.81887506,0,0,5.814032117,5.306103274,4.972351149,41.53782467,40.20516993,18.65661618,20.73371956,0,0,8.350859307,9.067207138,0,0,0,7.134682684,21.58905697,29.707135,0,2.713196649,0,0,5.843350313,0,7.368648613,0,0,0,36.42752602
K14665,35.27405359,15.14576204,104.1082768,77.36403758,11.04047169,4.504138407,1.024684092,1.094725861,2.025668707,10.00959198,54.67700819,13.9647371,6.190538933,1.94057655,0,35.71696228,17.05232944,7.517656066,14.55723748,16.30120411,0,8.153773751,1.422189751,4.483060593,57.92614296,8.339372016,11.92788342,7.550324484,19.17560082,50.80432082,44.51426132,16.93784423,31.12935403,7.553475415,8.644664497,6.617552802,10.97525399,7.163761968,6.606509495,66.43984308,18.51789957,15.65138435,73.11312311,33.83415076,37.43727453
K14673,0,2.022342296,1.741661321,2.288371454,4.321440513,29.3963972,0,2.785220897,0,0,0,2.523156886,0,13.06918901,0,0,0,0,7.580147535,0,3.782093926,3.411272692,7.139973036,3.198491726,0,0,0,0,0,3.197039218,0,2.841088177,9.303784209,0,0,8.305704027,0,3.615836933,0,0,26.26647533,0,0,0,2.769440669
K14676,0,0,0,0,5.041680599,0,0,0,3.867659596,0,8.975861207,0,17.57160666,0,16.34176099,0,0,0,5.714265065,22.73074811,8.824885828,7.95963628,16.65993708,21.70053617,0,0,5.749300728,0,0,0,14.49004369,0,65.12648946,26.75972091,50.18955683,0,0,0,0,0,7.661055304,0,0,0,6.462028229
K14680,0,0,0,0,0,2.026862283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53456242,0,0,0,2.942966367,0,0,0,0
K14682,1613.290037,1992.795917,1396.111092,1960.461647,2019.160599,1965.51,2044.777449,2077.60848,2013.02441,1987.200945,1853.139332,1955.707259,3218.218877,2652.173883,2851.91067,2190.11765,2561.458135,2259.961292,3006.723744,2648.927661,3893.841447,3028.878943,2777.15679,4062.513382,3363.13709,2889.767824,3083.766105,4093.922303,1093.937709,1328.934312,2100.889597,2997.420572,1637.287697,3447.941068,1661.265057,2748.651484,3123.054169,3676.854246,2742.597969,1186.601609,3025.097034,2690.648149,1788.295534,3178.483334,3449.216976
K14683,6.539311719,12.98822744,0.688237135,10.71299362,26.40797083,76.48240285,92.26704804,70.33155766,195.2375199,9.63155058,9.913954642,17.7327877,2.706527093,27.5151372,12.67573307,227.3510477,209.1568915,227.5796627,35.66858253,119.3079692,90.22782827,120.3867848,94.00042092,62.53654399,327.430403,214.9767046,34.88297402,121.4945221,112.8493826,102.8986743,326.3991254,71.69101582,317.8905198,86.61746127,15.90715526,81.7618393,40.20717997,136.5095802,60.68221861,62.7252762,225.5260252,69.27265633,72.81373338,358.3685608,584.6440136
K14685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77132571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.161121688,1.567203499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14698,26.31666045,15.75791326,28.61596942,22.99932416,0,0.393845278,0,0,2.293085999,0,16.39918761,21.58474923,0,9.00063316,0,14.01137982,12.46818122,32.85498308,20.26778176,121.9851919,0,16.27764481,0,38.33815949,26.08465476,30.2575323,62.27089525,1.571169491,482.4887514,173.7311046,78.01490943,11.24200689,69.5304633,19.72467846,166.9172807,10.27276148,21.31371971,15.57025592,0.969276118,69.43231574,4.140927288,102.8340346,120.1242251,4.04334143,14.20646928
K14699,10.18101542,3.685342779,10.66996947,4.912138576,0,3.734892297,0,2.300154336,0,0,5.809978648,4.915059407,5.948721006,0,0,19.29691262,4.918267423,13.43510054,13.08341533,69.11499388,0,10.04858419,4.337091059,41.960613,14.89649231,6.216181634,53.79932418,4.448704626,135.1946616,111.541673,25.21455728,15.58697398,76.56927357,7.073246079,33.92171063,16.97464114,7.194169728,22.99484708,3.122400931,19.81750428,7.02631985,40.81679178,26.92926216,9.235912393,48.53041942
K14700,0,0,0,0,0,0,0,2.177805701,1.337222733,0,3.007868383,0,18.22586861,6.13139612,5.561794485,0,0,0,0,7.617218781,17.74365342,21.33859939,8.374276885,2.500948317,0,1.656757802,0,0,0,0,5.009855531,0,14.54953488,2.989117761,0,2.16478456,0,8.481830252,0,8.32377844,0,0,0,1.871648767,2.165466906
K14701,0,0,0,2.242604025,8.952227709,2.216036096,5.109758003,6.783253824,0,7.907479111,0,3.672317449,60.68873391,9.510746457,21.70605021,6.24522648,4.655959827,0,0,20.54319492,7.412904095,38.29609559,30.48273637,6.982845797,4.713332127,0,2.414706306,9.800364151,80.6445662,6.266196867,5.470828376,4.135049129,40.62345382,14.87416566,66.66460497,14.88228657,4.540320451,8.806173948,2.726896813,15.49376581,7.168017091,4.592889609,0,4.087730323,4.729436898
K14706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84268732,0,0,0,0,0,8.423754654,37.98917316,7.951333608,0,0,0,0,0,0,14.24135651,0,0,0,8.514456653,97.31355835,0,5.159455057,0,0,15.80677118,14.62565103,0,0,31.98817892,0
K14709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44678393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.01740608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14716,8.300707394,0,4.1678033,17.61336624,0,15.49412489,11.38312426,7.971703583,2.40572128,18.87844342,1.352821187,11.01695235,72.2100705,4.416484561,34.27659903,34.46559181,3.341597962,18.38984933,5.454661095,17.62962779,32.01612805,21.93990957,37.51932727,66.34629486,13.05567788,4.470867943,47.07355556,24.22632534,130.1213025,60.7303301,14.738223,12.79356865,129.6794421,60.51665881,114.4631596,33.30775372,17.98021703,75.07364786,31.47378839,29.30559274,50.75581538,8.588987314,8.291548555,18.84023497,12.03792378
K14721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.09860935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14724,0,0,0,0,0,0,0,0,0,0,0,6.181734372,19.03590722,0,8.713478026,0,0,0,6.19045382,0,0,0,0,7.836304728,0,0,0,0,0,0,0,0,0,0,80.28368564,0,0,8.858800486,0,0,0,0,0,5.864499469,0
K14727,0,0,0,5.236364939,15.91015148,13.08682734,6.035147248,3.369118631,8.656696723,22.59484688,1.113148142,1.460252214,10.77504182,12.38728451,0,1.655558726,22.28610598,29.7503248,22.31900136,49.27764286,40.19488471,55.78339988,33.42019902,21.01006945,33.1631053,4.90504672,6.67619327,0,25.20037278,0,46.08294008,52.84847892,59.90556443,6.035235144,0,84.7295806,4.617328092,6.277890108,16.69528661,14.16985927,3.239238149,0,18.72330182,20.56043151,67.54253011
K14731,15.04690824,0,1.841900822,16.99949624,0,3.135900136,18.47542019,0,4.117496622,0,34.49931508,1.228159147,11.71359633,2.227444388,5.361770419,8.717166091,39.93145491,69.1140442,10.67350588,19.35051152,19.0437224,66.80701648,3.247401066,20.58268245,10.29390061,24.50476255,4.261008841,20.6371624,10.77831173,10.07069966,13.67937246,17.96479417,97.587537,6.911183254,15.14786522,8.089688055,23.09785772,29.69861499,3.858816244,20.94906412,12.16860991,0,1.446863472,73.09260251,164.9405217
K14733,0,0,0,0,0,0,0,0,0,0,0,0,0,2.221006687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119999807,6.942417659,2.852559082,0,0,0,0,0,0,0,0,0,0,28.29841633
K14742,7078.624088,6832.93453,6293.964401,6560.135381,6895.346982,6537.050838,6431.60939,5877.774918,5802.784278,6213.505072,6804.630436,6124.547693,5939.468079,6630.166976,6884.187501,5750.668438,5386.284634,4564.624235,5733.343029,5348.047881,6079.069179,5132.895054,5585.752101,5341.066115,6526.043821,5948.671315,5850.645709,5227.598833,3392.219871,5681.93117,5810.933457,5904.476306,3843.697049,6403.498805,4862.289961,5687.318158,6243.344392,5357.593834,6861.295489,5719.193365,5095.885635,5984.472241,6114.635488,5092.2649,4650.182826
K14743,19.67404091,18.93246223,22.95404963,30.83116798,31.69037264,74.59353936,114.1597494,44.67408719,16.31556228,18.73523959,14.09042975,52.75176681,32.83899664,31.56970862,13.80832589,70.41656498,98.00487049,261.7141833,40.75139057,271.6744467,40.49241894,175.7978579,84.98120015,71.21491377,21.97708467,28.09943861,152.8041827,91.54910829,512.5638684,225.254138,158.1345083,80.29198691,253.1793974,67.20032908,150.0448237,77.82613567,49.51729459,99.39174779,20.47208167,73.67338039,85.75171715,111.7987991,140.4255489,222.4508092,293.8554407
K14744,25.65204853,75.99250725,2.133535118,2.14261531,18.004271,6.271800272,57.0027249,33.41082671,83.75925974,5.594914465,40.89944304,7.02790616,0,2.416567024,55.89778356,5.323148883,4.448369262,0,0,23.00487749,0,19.86905434,14.35898474,0,2.25159178,61.45062887,10.65085425,4.980310839,0,0,8.99859401,19.30725302,0,8.217253921,0,2.592226098,82.57022352,4.429400243,34.3446935,0,18.13718706,0,5.112250934,27.2493781,0
K14749,6.338119928,15.64654303,0,0,0,0,0,2.693601789,0,0,7.440516526,0,0,0,0,2.766525765,0,0,0,0,0,0,0,0,0,2.049147807,2.382933854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14761,780.8938289,881.9583925,1248.513028,927.187146,557.7570952,457.2157807,444.3959772,551.0523935,415.0486411,674.4231381,933.3450682,643.000324,399.6802158,699.9711857,776.571196,982.503106,815.9450579,646.1781891,900.7443252,756.0783304,485.5905165,740.2132748,317.2256638,950.7442627,868.2467514,998.9907365,536.2612615,589.352345,1100.989474,1150.216315,915.1188688,663.4985422,991.7320713,945.1431611,492.5407957,368.7946053,737.6275427,615.0030363,924.7165854,1070.072641,1078.948709,1017.114618,837.4330492,731.4731617,586.9959522
K14776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.357618094,8.746466969,23.50891418,5.891665159,0,0,0,0,0,0,0,0,9.365902319,0,0,0,0,0,8.693724148,0,0,5.112250934,0,0
K14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.016552492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22342486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14794,0,0,0,0,0,0,6.723365794,0,0,0,0,0,0,0,0,0,0,10.88313704,0,0,9.753821178,8.797492731,0,0,0,0,0,0,62.43051497,0,0,0,47.98793961,0,0,0,0,9.325053143,0,18.30257715,8.467482178,0,0,0,0
K14795,0,0,0,2.473460321,0,0,0,3.010496117,0,0,0,13.63617876,0,0,3.844181482,9.275998155,0,0,2.731082568,0,8.175997164,3.687184453,15.43494171,6.914386524,0,2.29022402,0,2.911284645,8.721910179,3.455623272,0,0,20.11259233,8.264031458,35.41927308,2.992496304,2.50385319,3.908294332,0,3.835466536,0,0,0,2.587279177,0
K14797,0,0,0,4.875226141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.918053772,0,0,7.605623451,6.814178024,0,0,10.49872307,0,68.76404547,0,6.825020578,0,0,0,0,5.898253584,0,0,0,7.559760129,0,0,0,0,5.900112731
K14799,4.654078401,0,0,2.669766696,0,0,5.554084786,0,0,4.706832804,0,13.69452542,9.064717724,0,0,0,0,11.88019463,10.76600664,0,13.23732874,23.87890884,22.81687035,0,5.611109675,2.471987831,2.874650364,5.738184228,0,7.459758175,7.475022538,0,74.09318004,25.98407683,46.54126704,5.898253584,0,19.62508596,12.42064801,0,0,7.363203976,0,2.792618795,9.131126845
K14802,0,0,0,0,0,0,0,0,0,0,0,0,17.3053702,0,7.92134366,0,0,0,5.627685291,0,0,0,0,0,5.356059235,0,0,0,35.94484195,28.48271303,0,0,0,0,0,6.16635602,10.31891011,8.053454987,6.197492756,7.903385589,7.312825517,0,0,10.66272631,0
K14808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.117401558,0,0,6.427271082,0,0,0,107.8345259,0,0,0,0,0,0,0,0,9.664145985,0,0,0,0,0,6.397635784,0
K14809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.692793929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12262958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.382956911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7699717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14861,11.5298144,3.162599122,2.348846002,19.66013777,9.003438108,10.05460756,20.10211306,18.42403654,4.489247745,1.360231498,20.33797292,29.43417325,152.5850879,21.05203105,36.0947734,8.672838709,6.914791822,0,14.03276857,32.04553024,39.09473442,120.6937916,52.21829201,49.74926347,6.74311754,35.58285411,47.90546406,39.2662795,322.9836832,31.92664776,10.93701428,14.28078102,272.0254712,88.90708413,243.0122067,16.15125734,5.871104031,12.75913457,79.41944623,27.90888147,21.26094323,4.255796794,11.12928718,14.19116629,19.93628165
K14940,5.755043184,0,53.22367177,12.05701089,1.138444006,2.090600091,12.05131605,4.402445934,0,0,32.42891791,27.265349,0,5.508733432,5.941007745,26.76010775,24.32439312,11.60034188,10.87716593,15.68988222,0,14.5505701,0,11.67048481,9.203859144,6.698289606,9.087604376,3.90927625,0,49.17479151,40.7975112,10.47842199,4.901993831,31.23867602,5.755102913,0,11.19268879,13.37177432,7.330367776,89.74166862,20.07577571,10.81251174,47.27457853,18.32284273,6.580020223
K14941,0,2.678237095,14.50332378,6.061091959,7.875021762,1.497321687,0,0,22.59756168,0,2.769578796,26.27626979,0,4.90064822,0,16.14578143,16.3557236,25.37839119,20.03954987,46.43959606,0,43.19667779,2.363909992,10.83252149,5.611109675,16.36456445,33.10780131,0,71.50620698,26.64213703,41.00927873,21.82727723,51.88622288,98.14798635,54.2959724,28.92976737,5.364990039,9.181334433,1.531964502,152.0140815,0,15.08052327,44.10897746,7.907190295,26.00096988
K14947,0,0,0,0,0,3.910651935,0,0,5.915244088,0,0,0,0,0,0,0,8.216399695,3.649051832,8.739464216,0,6.540797731,23.5979805,0,16.59452766,0,3.664358432,4.261246422,4.658055432,55.82022515,0,0,4.913411318,16.09007387,0,37.78055795,0,4.006165103,6.253270931,4.812170846,6.136746457,5.678193931,0,0,0,0
